,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
495,veris,1.3.5,value_chain.non-distribution_services,value_chain.non-distribution services.variety.Other,"The variety of non-distribution service required is known, but is not listed",related-to,T1584.003,Compromise Infrastructure: Virtual Private Server,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
496,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1584.004,Compromise Infrastructure: Server,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
497,veris,1.3.5,value_chain.distribution,value_chain.distribution.variety.Compromised server,"malicious content added to a benign server, such as a webserver, by the actor, without the permission or necessarily knowledge of the server’s owner",related-to,T1584.004,Compromise Infrastructure: Server,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
498,veris,1.3.5,value_chain.non-distribution_services,value_chain.non-distribution services.variety.Other,"The variety of non-distribution service required is known, but is not listed",related-to,T1584.004,Compromise Infrastructure: Server,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
499,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1584.006,Compromise Infrastructure: Web Services,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
500,veris,1.3.5,value_chain.distribution,value_chain.distribution.variety.Other,"The variety of distribution was known, but is not listed",related-to,T1584.006,Compromise Infrastructure: Web Services,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
501,veris,1.3.5,value_chain.non-distribution_services,value_chain.non-distribution services.variety.Other,"The variety of non-distribution service required is known, but is not listed",related-to,T1584.006,Compromise Infrastructure: Web Services,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
502,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1587,Develop Capabilities,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
503,veris,1.3.5,value_chain.development,value_chain.development.variety.Unknown,Nothing is known about the need for or type of development investment other than it was present.,related-to,T1587,Develop Capabilities,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
504,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1587.001,Develop Capabilities: Malware,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
505,veris,1.3.5,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1587.001,Develop Capabilities: Malware,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
506,veris,1.3.5,value_chain.development,value_chain.development.variety.Bot,"A small program that can be distributed, installed, and controlled en mass.",related-to,T1587.001,Develop Capabilities: Malware,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
507,veris,1.3.5,value_chain.development,value_chain.development.variety.Payload,The portion a program that causes a negative effect.,related-to,T1587.001,Develop Capabilities: Malware,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
508,veris,1.3.5,value_chain.development,value_chain.development.variety.Ransomware,Ransomware (encrypt or seize stored data),related-to,T1587.001,Develop Capabilities: Malware,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
509,veris,1.3.5,value_chain.development,value_chain.development.variety.Trojan,A program which masquerades as another program to get a target to execute malicious content,related-to,T1587.001,Develop Capabilities: Malware,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
510,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1587.002,Develop Capabilities: Code Signing Certificates,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
511,veris,1.3.5,value_chain.development,value_chain.development.variety.Other,"The variety of development required is known, but is not listed.",related-to,T1587.002,Develop Capabilities: Code Signing Certificates,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
512,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1587.003,Develop Capabilities: Digital Certificates,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
513,veris,1.3.5,value_chain.development,value_chain.development.variety.Other,"The variety of development required is known, but is not listed.",related-to,T1587.003,Develop Capabilities: Digital Certificates,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
514,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1587.004,Develop Capabilities: Exploits,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
515,veris,1.3.5,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1587.004,Develop Capabilities: Exploits,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
516,veris,1.3.5,value_chain.development,value_chain.development.variety.Exploit,"Code to exploit a vulnerability, including web injects.",related-to,T1587.004,Develop Capabilities: Exploits,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
517,veris,1.3.5,value_chain.development,value_chain.development.variety.Exploit Kits,Code sets capable of selecting and trying multiple exploits against a target.,related-to,T1587.004,Develop Capabilities: Exploits,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
518,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588,Obtain Capabilities,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
519,veris,1.3.5,value_chain.development,value_chain.development.variety.Unknown,Nothing is known about the need for or type of development investment other than it was present.,related-to,T1588,Obtain Capabilities,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
520,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588.001,Obtain Capabilities: Malware,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
521,veris,1.3.5,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1588.001,Obtain Capabilities: Malware,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
522,veris,1.3.5,value_chain.development,value_chain.development.variety.Bot,"A small program that can be distributed, installed, and controlled en mass.",related-to,T1588.001,Obtain Capabilities: Malware,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
523,veris,1.3.5,value_chain.development,value_chain.development.variety.Payload,The portion a program that causes a negative effect.,related-to,T1588.001,Obtain Capabilities: Malware,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
524,veris,1.3.5,value_chain.development,value_chain.development.variety.Ransomware,Ransomware (encrypt or seize stored data),related-to,T1588.001,Obtain Capabilities: Malware,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
525,veris,1.3.5,value_chain.development,value_chain.development.variety.Trojan,A program which masquerades as another program to get a target to execute malicious content,related-to,T1588.001,Obtain Capabilities: Malware,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
526,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588.002,Obtain Capabilities: Tool,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
527,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588.003,Obtain Capabilities: Code Signing Certificates,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
528,veris,1.3.5,value_chain.development,value_chain.development.variety.Other,"The variety of development required is known, but is not listed.",related-to,T1588.003,Obtain Capabilities: Code Signing Certificates,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
529,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588.004,Obtain Capabilities: Digital Certificates,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
530,veris,1.3.5,value_chain.development,value_chain.development.variety.Other,"The variety of development required is known, but is not listed.",related-to,T1588.004,Obtain Capabilities: Digital Certificates,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
531,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588.005,Obtain Capabilities: Exploits,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
532,veris,1.3.5,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1588.005,Obtain Capabilities: Exploits,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
533,veris,1.3.5,value_chain.development,value_chain.development.variety.Exploit,"Code to exploit a vulnerability, including web injects.",related-to,T1588.005,Obtain Capabilities: Exploits,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
534,veris,1.3.5,value_chain.development,value_chain.development.variety.Exploit Kits,Code sets capable of selecting and trying multiple exploits against a target.,related-to,T1588.005,Obtain Capabilities: Exploits,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
535,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588.006,Obtain Capabilities: Vulnerabilities,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
536,veris,1.3.5,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1588.006,Obtain Capabilities: Vulnerabilities,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
537,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1599,Network Boundry Bridging,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
538,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1599.001,Network Boundry Bridging: Network Address Translation Traversal,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
539,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1606,Forge Web Credentials,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
540,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1606.001,Forge Web Credentials: Web Cookies,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
541,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1606.002,Forge Web Credentials: SAML Tokens,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
542,veris,1.3.5,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1531,Account Access Removal,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
543,veris,1.3.5,attribute.integrity,attribute.integrity.variety.Unknown,Unknown,related-to,T1531,Account Access Removal,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
544,veris,1.3.5,action.hacking,action.hacking.vector.Backdoor or C2,Backdoor or command and control channel,related-to,T1037,Boot or Logon Initialization Script,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
545,veris,1.3.5,action.malware,action.malware.variety.Backdoor,Backdoor (enable remote access). Child of 'RAT' when combined with 'Trojan',related-to,T1037,Boot or Logon Initialization Script,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
546,veris,1.3.5,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1037,Boot or Logon Initialization Script,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
547,veris,1.3.5,action.hacking,action.hacking.vector.Backdoor or C2,Backdoor or command and control channel,related-to,T1098,Account Manipulation,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
548,veris,1.3.5,action.malware,action.malware.variety.Backdoor,Backdoor (enable remote access). Child of 'RAT' when combined with 'Trojan',related-to,T1098,Account Manipulation,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
549,veris,1.3.5,attribute.integrity,attribute.integrity.variety.Modify privileges,Modified privileges or permissions,related-to,T1098,Account Manipulation,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
550,veris,1.3.5,action.hacking,action.hacking.vector.Backdoor or C2,Backdoor or command and control channel,related-to,T1136,Create Account,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
551,veris,1.3.5,action.malware,action.malware.variety.Modify data,Malware which compromises a legitimate file rather than creating new filess,related-to,T1136,Create Account,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
552,veris,1.3.5,attribute.integrity,attribute.integrity.variety.Created account,Created new user account,related-to,T1136,Create Account,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
553,veris,1.3.5,action.hacking,action.hacking.vector.Backdoor or C2,Backdoor or command and control channel,related-to,T1197,BITS Jobs,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
554,veris,1.3.5,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1197,BITS Jobs,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
555,veris,1.3.5,action.hacking,action.hacking.vector.Backdoor or C2,Backdoor or command and control channel,related-to,T1542,Pre-OS Boot,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
556,veris,1.3.5,action.malware,action.malware.variety.Rootkit,Rootkit (maintain local privileges and stealth),related-to,T1542,Pre-OS Boot,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
557,veris,1.3.5,action.hacking,action.hacking.vector.Backdoor or C2,Backdoor or command and control channel,related-to,T1554,Compromise Client Software Binary,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
558,veris,1.3.5,action.malware,action.malware.variety.Adminware,"System or network utilities (e.g., PsTools, Netcat)",related-to,T1554,Compromise Client Software Binary,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
559,veris,1.3.5,action.malware,action.malware.variety.Backdoor,Backdoor (enable remote access). Child of 'RAT' when combined with 'Trojan',related-to,T1554,Compromise Client Software Binary,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
560,veris,1.3.5,action.malware,action.malware.variety.Trojan,An application which appears legitimate but hides malicious functionality. Child of 'RAT' when combined with 'Backdoor',related-to,T1554,Compromise Client Software Binary,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
561,veris,1.3.5,action.hacking,action.hacking.vector.Desktop sharing software,Superset of 'Desktop sharing' and '3rd party desktop'.  Please use in place of the other two,related-to,T1219,Remote Access Software,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
562,veris,1.3.5,action.malware,action.malware.variety.Adminware,"System or network utilities (e.g., PsTools, Netcat)",related-to,T1219,Remote Access Software,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
563,veris,1.3.5,action.hacking,action.hacking.vector.Hypervisor,Hypervisor break-out attack,related-to,T1497,Virtualization/Sandbox Evasion,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
564,veris,1.3.5,action.hacking,action.hacking.vector.Inter-tenant,Penetration of another VM or web site on shared device or infrastructure,related-to,T1497,Virtualization/Sandbox Evasion,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
565,veris,1.3.5,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1497,Virtualization/Sandbox Evasion,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
566,veris,1.3.5,action.hacking,action.hacking.vector.Partner,Partner connection or credential,related-to,T1199,Trusted Relationship,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
567,veris,1.3.5,action.malware,action.malware.variety.Adware,Adware,related-to,T1199,Trusted Relationship,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
568,veris,1.3.5,action.hacking,action.hacking.vector.Partner,Partner connection or credential,related-to,T1195,Supply Chain Compromise,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
569,veris,1.3.5,action.malware,action.malware.vector.Software update,Included in automated software update,related-to,T1195,Supply Chain Compromise,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
570,veris,1.3.5,action.hacking,action.hacking.vector.Partner,Partner connection or credential,related-to,T1195.001,Supply Chain Compromise: Compromise Software Dependencies and Development Tools,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
571,veris,1.3.5,action.hacking,action.hacking.vector.Partner,Partner connection or credential,related-to,T1195.002,Supply Chain Compromise: Compromise Software Supply Chain,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
572,veris,1.3.5,action.hacking,action.hacking.vector.Partner,Partner connection or credential,related-to,T1195.003,Supply Chain Compromise: Compromise Hardware Supply Chain,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
573,veris,1.3.5,action.hacking,action.hacking.vector.Physical access,"Physical access or connection (i.e., at keyboard or via cable)",related-to,T1200,Hardware Additions,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
574,veris,1.3.5,action.malware,action.malware.variety.Backdoor,Backdoor (enable remote access). Child of 'RAT' when combined with 'Trojan',related-to,T1205.001,Traffic Signaling: Port Knocking,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
575,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1205.001,Traffic Signaling: Port Knocking,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
576,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1001.001,Data Obfuscation: Junk Data,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
577,veris,1.3.5,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1001.001,Data Obfuscation: Junk Data,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
578,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1071.001,Application Layer Protocol: Web Protocols,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
579,veris,1.3.5,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1071.001,Application Layer Protocol: Web Protocols,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
580,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1071.002,Application Layer Protocol: File Transfer Protocol,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
581,veris,1.3.5,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1071.002,Application Layer Protocol: File Transfer Protocol,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
582,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1071.003,Application Layer Protocol: Mail Protocols,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
583,veris,1.3.5,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1071.003,Application Layer Protocol: Mail Protocols,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
584,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1071.004,Application Layer Protocol: DNS,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
585,veris,1.3.5,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1071.004,Application Layer Protocol: DNS,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
586,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1090.001,Proxy: Internal Proxy,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
587,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1090.002,Proxy: External Proxy,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
588,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1090.003,Proxy: Multi-hop Proxy,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
589,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1090.004,Proxy: Domain Fronting,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
590,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1102.001,Web Service: Dead Drop Resolver,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
591,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1102.002,Web Service: Bidirectional Communication,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
592,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1102.003,Web Service: One-Way Communication,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
593,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1132.001,Data Encoding: Standard Encoding,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
594,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1132.002,Data Encoding: Non-Standard Encoding,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
595,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1568.001,Dynamic Resolution: Fast Flux DNS,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
596,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1568.002,Dynamic Resolution: Domain Generation Algorithms,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
597,veris,1.3.5,action.malware,action.malware.variety.C2,Command and control (C2),related-to,T1568.003,Dynamic Resolution: DNS Calculation,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
598,veris,1.3.5,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1056,Input Capture,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
599,veris,1.3.5,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1056.001,Input Capture: Keylogging,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
600,veris,1.3.5,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1056.002,Input Capture: GUI Input Capture,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
601,veris,1.3.5,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1056.003,Input Capture: Web Portal Capture,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
602,veris,1.3.5,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1056.004,Input Capture: Credential API Hooking,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
603,veris,1.3.5,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1056.004,Input Capture: Credential API Hooking,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
604,veris,1.3.5,action.malware,action.malware.variety.Spyware/Keylogger,"Spyware, keylogger or form-grabber (capture user input or activity)",related-to,T1056.004,Input Capture: Credential API Hooking,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
605,veris,1.3.5,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1113,Screen Capture,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
606,veris,1.3.5,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1114,Email Collection,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
607,veris,1.3.5,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1114.001,Email Collection: Local Email Collection,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
608,veris,1.3.5,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1114.002,Email Collection: Remote Email Collection,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
609,veris,1.3.5,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1114.003,Email Collection: Email Forwarding Rule,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
610,veris,1.3.5,attribute.integrity,attribute.integrity.variety.Alter behavior,Influence or alter human behavior,related-to,T1114.003,Email Collection: Email Forwarding Rule,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
611,veris,1.3.5,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1123,Audio Capture,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
612,veris,1.3.5,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1125,Video Capture,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
613,veris,1.3.5,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1176,Browser Extensions,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
614,veris,1.3.5,action.malware,action.malware.vector.Web application - drive-by,"Web via auto-executed or ""drive-by"" infection. Child of 'Web application'.",related-to,T1176,Browser Extensions,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
615,veris,1.3.5,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1207,Rogue Domain Controller,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
616,veris,1.3.5,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1217,Browser Bookmark Discovery,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
617,veris,1.3.5,action.malware,action.malware.variety.Capture app data,Capture data from application or system process,related-to,T1528,Steal Application Access Token,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
618,veris,1.3.5,action.malware,action.malware.variety.Capture stored data,Capture data stored on system disk,related-to,T1003.002,OS Credential Dumping: Security Account Manager,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
619,veris,1.3.5,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1003.002,OS Credential Dumping: Security Account Manager,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
620,veris,1.3.5,action.malware,action.malware.variety.RAM scraper,RAM scraper or memory parser (capture data from volatile memory),related-to,T1003.002,OS Credential Dumping: Security Account Manager,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
621,veris,1.3.5,action.malware,action.malware.variety.Capture stored data,Capture data stored on system disk,related-to,T1003.003,OS Credential Dumping: NTDS,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
622,veris,1.3.5,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1003.003,OS Credential Dumping: NTDS,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
623,veris,1.3.5,action.malware,action.malware.variety.Capture stored data,Capture data stored on system disk,related-to,T1003.006,OS Credential Dumping: DCSync,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
624,veris,1.3.5,action.malware,action.malware.variety.Export data,Export data to another site or system,related-to,T1003.006,OS Credential Dumping: DCSync,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
625,veris,1.3.5,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1003.006,OS Credential Dumping: DCSync,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
626,veris,1.3.5,action.malware,action.malware.variety.Capture stored data,Capture data stored on system disk,related-to,T1003.008,OS Credential Dumping: /etc/passwd and /etc/shadow,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
627,veris,1.3.5,action.malware,action.malware.variety.Password dumper,Password dumper (extract credential hashes),related-to,T1003.008,OS Credential Dumping: /etc/passwd and /etc/shadow,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
628,veris,1.3.5,action.malware,action.malware.variety.Capture stored data,Capture data stored on system disk,related-to,T1005,Data from Local System,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
629,veris,1.3.5,action.malware,action.malware.variety.Capture stored data,Capture data stored on system disk,related-to,T1025,Data from Removable Media,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
630,veris,1.3.5,action.malware,action.malware.variety.Capture stored data,Capture data stored on system disk,related-to,T1033,System Owner/User Discovery,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
631,veris,1.3.5,action.malware,action.malware.variety.Capture stored data,Capture data stored on system disk,related-to,T1039,Data from Network Shared Drive,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
632,veris,1.3.5,action.malware,action.malware.variety.Capture stored data,Capture data stored on system disk,related-to,T1083,File and Directory Discovery,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
633,veris,1.3.5,action.malware,action.malware.variety.Capture stored data,Capture data stored on system disk,related-to,T1213.001,Data from Information Repositories: Confluence,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
634,veris,1.3.5,action.malware,action.malware.variety.Capture stored data,Capture data stored on system disk,related-to,T1213.002,Data from Information Repositories: Sharepoint,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
635,veris,1.3.5,action.malware,action.malware.variety.Capture stored data,Capture data stored on system disk,related-to,T1530,Data from Cloud Storage Object,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
636,veris,1.3.5,action.malware,action.malware.variety.Click fraud,"Click fraud, whether or not cryptocurrency mining.  Also mark 'Click fraud or cryptocurrency mining'. Child of 'Click fraud and cryptocurrency mining'.",related-to,T1496,Resource Hijacking,9.0,enterprise,,,,[],,,08/26/2021,08/26/2021
